user_id,account_id,email,role,is_requester,is_internal,is_test,created_at,slack_user_id,looker_user_id,notion_user_id,drive_owner_id
user_000963,acct_0107,user-000963@customer-107.example.com,admin,true,false,false,2025-03-11T00:00:00Z,U000963,looker_000963,notion_000963,drive_000963
user_000964,acct_0108,user-000964@customer-108.example.com,finance,true,false,false,2025-04-12T00:00:00Z,U000964,looker_000964,notion_000964,drive_000964
user_000965,acct_0109,user-000965@customer-109.example.com,requester,false,false,false,2025-05-13T00:00:00Z,U000965,looker_000965,notion_000965,drive_000965
user_000966,acct_0110,user-000966@customer-110.example.com,approver,true,false,false,2025-06-14T00:00:00Z,U000966,looker_000966,notion_000966,drive_000966
user_000967,acct_0111,user-000967@customer-111.example.com,admin,true,false,false,2025-07-15T00:00:00Z,U000967,looker_000967,notion_000967,drive_000967
user_000968,acct_0112,user-000968@customer-112.example.com,finance,true,false,false,2025-08-16T00:00:00Z,U000968,looker_000968,notion_000968,drive_000968
user_000969,acct_0113,user-000969@customer-113.example.com,requester,true,false,false,2025-09-17T00:00:00Z,U000969,looker_000969,notion_000969,drive_000969
user_000970,acct_0114,user-000970@customer-114.example.com,approver,false,false,false,2025-10-18T00:00:00Z,U000970,looker_000970,notion_000970,drive_000970
user_000971,acct_0115,user-000971@customer-115.example.com,admin,true,false,false,2025-11-19T00:00:00Z,U000971,looker_000971,notion_000971,drive_000971
user_000972,acct_0116,user-000972@customer-116.example.com,finance,true,false,false,2025-12-20T00:00:00Z,U000972,looker_000972,notion_000972,drive_000972
user_000973,acct_0117,user-000973@customer-117.example.com,requester,true,false,false,2025-01-21T00:00:00Z,U000973,looker_000973,notion_000973,drive_000973
user_000974,acct_0118,user-000974@customer-118.example.com,approver,true,false,false,2025-02-22T00:00:00Z,U000974,looker_000974,notion_000974,drive_000974
user_000975,acct_0119,user-000975@customer-119.example.com,admin,false,false,false,2025-03-23T00:00:00Z,U000975,looker_000975,notion_000975,drive_000975
user_000976,acct_0120,user-000976@customer-120.example.com,finance,true,false,false,2025-04-24T00:00:00Z,U000976,looker_000976,notion_000976,drive_000976
user_000977,acct_0121,user-000977@customer-121.example.com,requester,true,false,false,2025-05-25T00:00:00Z,U000977,looker_000977,notion_000977,drive_000977
user_000978,acct_0122,user-000978@customer-122.example.com,approver,true,false,false,2025-06-26T00:00:00Z,U000978,looker_000978,notion_000978,drive_000978
user_000979,acct_0123,user-000979@customer-123.example.com,admin,true,false,false,2025-07-27T00:00:00Z,U000979,looker_000979,notion_000979,drive_000979
user_000980,acct_0124,user-000980@customer-124.example.com,finance,false,false,false,2025-08-28T00:00:00Z,U000980,looker_000980,notion_000980,drive_000980
user_000981,acct_0125,user-000981@customer-125.example.com,requester,true,false,false,2025-09-01T00:00:00Z,U000981,looker_000981,notion_000981,drive_000981
user_000982,acct_0126,user-000982@customer-126.example.com,approver,true,false,false,2025-10-02T00:00:00Z,U000982,looker_000982,notion_000982,drive_000982
user_000983,acct_0127,user-000983@customer-127.example.com,admin,true,false,false,2025-11-03T00:00:00Z,U000983,looker_000983,notion_000983,drive_000983
user_000984,acct_0128,user-000984@customer-128.example.com,finance,true,false,false,2025-12-04T00:00:00Z,U000984,looker_000984,notion_000984,drive_000984
user_000985,acct_0129,user-000985@customer-129.example.com,requester,false,false,false,2025-01-05T00:00:00Z,U000985,looker_000985,notion_000985,drive_000985
user_000986,acct_0130,user-000986@customer-130.example.com,approver,true,false,false,2025-02-06T00:00:00Z,U000986,looker_000986,notion_000986,drive_000986
user_000987,acct_0131,user-000987@customer-131.example.com,admin,true,false,false,2025-03-07T00:00:00Z,U000987,looker_000987,notion_000987,drive_000987
user_000988,acct_0132,user-000988@customer-132.example.com,finance,true,false,false,2025-04-08T00:00:00Z,U000988,looker_000988,notion_000988,drive_000988
user_000989,acct_0133,user-000989@customer-133.example.com,requester,true,false,false,2025-05-09T00:00:00Z,U000989,looker_000989,notion_000989,drive_000989
user_000990,acct_0134,user-000990@customer-134.example.com,approver,false,false,false,2025-06-10T00:00:00Z,U000990,looker_000990,notion_000990,drive_000990
user_000991,acct_0135,user-000991@customer-135.example.com,admin,true,false,false,2025-07-11T00:00:00Z,U000991,looker_000991,notion_000991,drive_000991
user_000992,acct_0136,user-000992@customer-136.example.com,finance,true,false,false,2025-08-12T00:00:00Z,U000992,looker_000992,notion_000992,drive_000992
user_000993,acct_0137,user-000993@customer-137.example.com,requester,true,false,false,2025-09-13T00:00:00Z,U000993,looker_000993,notion_000993,drive_000993
user_000994,acct_0138,user-000994@customer-138.example.com,approver,true,false,false,2025-10-14T00:00:00Z,U000994,looker_000994,notion_000994,drive_000994
user_000995,acct_0139,user-000995@customer-139.example.com,admin,false,false,false,2025-11-15T00:00:00Z,U000995,looker_000995,notion_000995,drive_000995
user_000996,acct_0140,user-000996@customer-140.example.com,finance,true,false,false,2025-12-16T00:00:00Z,U000996,looker_000996,notion_000996,drive_000996
user_000997,acct_0141,user-000997@customer-141.example.com,requester,true,false,false,2025-01-17T00:00:00Z,U000997,looker_000997,notion_000997,drive_000997
user_000998,acct_0142,user-000998@customer-142.example.com,approver,true,false,false,2025-02-18T00:00:00Z,U000998,looker_000998,notion_000998,drive_000998
user_000999,acct_0143,user-000999@customer-143.example.com,admin,true,false,false,2025-03-19T00:00:00Z,U000999,looker_000999,notion_000999,drive_000999
user_001000,acct_0144,user-001000@customer-144.example.com,finance,false,false,false,2025-04-20T00:00:00Z,U001000,looker_001000,notion_001000,drive_001000
user_001001,acct_0145,user-001001@customer-145.example.com,requester,true,false,false,2025-05-21T00:00:00Z,U001001,looker_001001,notion_001001,drive_001001
user_001002,acct_0146,user-001002@customer-146.example.com,approver,true,false,false,2025-06-22T00:00:00Z,U001002,looker_001002,notion_001002,drive_001002
user_001003,acct_0147,user-001003@customer-147.example.com,admin,true,false,false,2025-07-23T00:00:00Z,U001003,looker_001003,notion_001003,drive_001003
user_001004,acct_0148,user-001004@customer-148.example.com,finance,true,false,false,2025-08-24T00:00:00Z,U001004,looker_001004,notion_001004,drive_001004
user_001005,acct_0149,user-001005@customer-149.example.com,requester,false,false,false,2025-09-25T00:00:00Z,U001005,looker_001005,notion_001005,drive_001005
user_001006,acct_0150,user-001006@customer-150.example.com,approver,true,false,false,2025-10-26T00:00:00Z,U001006,looker_001006,notion_001006,drive_001006
user_001007,acct_0151,user-001007@customer-151.example.com,admin,true,false,false,2025-11-27T00:00:00Z,U001007,looker_001007,notion_001007,drive_001007
user_001008,acct_0152,user-001008@customer-152.example.com,finance,true,false,false,2025-12-28T00:00:00Z,U001008,looker_001008,notion_001008,drive_001008
user_001009,acct_0153,user-001009@customer-153.example.com,requester,true,false,false,2025-01-01T00:00:00Z,U001009,looker_001009,notion_001009,drive_001009
user_001010,acct_0154,user-001010@customer-154.example.com,approver,false,false,false,2025-02-02T00:00:00Z,U001010,looker_001010,notion_001010,drive_001010
user_001011,acct_0155,user-001011@customer-155.example.com,admin,true,false,false,2025-03-03T00:00:00Z,U001011,looker_001011,notion_001011,drive_001011
user_001012,acct_0156,user-001012@customer-156.example.com,finance,true,false,false,2025-04-04T00:00:00Z,U001012,looker_001012,notion_001012,drive_001012
user_001013,acct_0157,user-001013@customer-157.example.com,requester,true,false,false,2025-05-05T00:00:00Z,U001013,looker_001013,notion_001013,drive_001013
user_001014,acct_0158,user-001014@customer-158.example.com,approver,true,false,false,2025-06-06T00:00:00Z,U001014,looker_001014,notion_001014,drive_001014
user_001015,acct_0159,user-001015@customer-159.example.com,admin,false,false,false,2025-07-07T00:00:00Z,U001015,looker_001015,notion_001015,drive_001015
user_001016,acct_0160,user-001016@customer-160.example.com,finance,true,false,false,2025-08-08T00:00:00Z,U001016,looker_001016,notion_001016,drive_001016
user_001017,acct_0161,user-001017@customer-161.example.com,requester,true,false,false,2025-09-09T00:00:00Z,U001017,looker_001017,notion_001017,drive_001017
user_001018,acct_0162,user-001018@customer-162.example.com,approver,true,false,false,2025-10-10T00:00:00Z,U001018,looker_001018,notion_001018,drive_001018
user_001019,acct_0163,user-001019@customer-163.example.com,admin,true,false,false,2025-11-11T00:00:00Z,U001019,looker_001019,notion_001019,drive_001019
user_001020,acct_0164,user-001020@customer-164.example.com,finance,false,false,false,2025-12-12T00:00:00Z,U001020,looker_001020,notion_001020,drive_001020
user_001021,acct_0165,user-001021@customer-165.example.com,requester,true,false,false,2025-01-13T00:00:00Z,U001021,looker_001021,notion_001021,drive_001021
user_001022,acct_0166,user-001022@customer-166.example.com,approver,true,false,false,2025-02-14T00:00:00Z,U001022,looker_001022,notion_001022,drive_001022
user_001023,acct_0167,user-001023@customer-167.example.com,admin,true,false,false,2025-03-15T00:00:00Z,U001023,looker_001023,notion_001023,drive_001023
user_001024,acct_0168,user-001024@customer-168.example.com,finance,true,false,false,2025-04-16T00:00:00Z,U001024,looker_001024,notion_001024,drive_001024
user_001025,acct_0169,user-001025@customer-169.example.com,requester,false,false,false,2025-05-17T00:00:00Z,U001025,looker_001025,notion_001025,drive_001025
user_001026,acct_0170,user-001026@customer-170.example.com,approver,true,false,false,2025-06-18T00:00:00Z,U001026,looker_001026,notion_001026,drive_001026
user_001027,acct_0171,user-001027@customer-171.example.com,admin,true,false,false,2025-07-19T00:00:00Z,U001027,looker_001027,notion_001027,drive_001027
user_001028,acct_0172,user-001028@customer-172.example.com,finance,true,false,false,2025-08-20T00:00:00Z,U001028,looker_001028,notion_001028,drive_001028
user_001029,acct_0173,user-001029@customer-173.example.com,requester,true,false,false,2025-09-21T00:00:00Z,U001029,looker_001029,notion_001029,drive_001029
user_001030,acct_0174,user-001030@customer-174.example.com,approver,false,false,false,2025-10-22T00:00:00Z,U001030,looker_001030,notion_001030,drive_001030
user_001031,acct_0175,user-001031@customer-175.example.com,admin,true,false,false,2025-11-23T00:00:00Z,U001031,looker_001031,notion_001031,drive_001031
user_001032,acct_0176,user-001032@customer-176.example.com,finance,true,false,false,2025-12-24T00:00:00Z,U001032,looker_001032,notion_001032,drive_001032
user_001033,acct_0177,user-001033@customer-177.example.com,requester,true,false,false,2025-01-25T00:00:00Z,U001033,looker_001033,notion_001033,drive_001033
user_001034,acct_0178,user-001034@customer-178.example.com,approver,true,false,false,2025-02-26T00:00:00Z,U001034,looker_001034,notion_001034,drive_001034
user_001035,acct_0179,user-001035@customer-179.example.com,admin,false,false,false,2025-03-27T00:00:00Z,U001035,looker_001035,notion_001035,drive_001035
user_001036,acct_0180,user-001036@customer-180.example.com,finance,true,false,false,2025-04-28T00:00:00Z,U001036,looker_001036,notion_001036,drive_001036
user_001037,acct_0181,user-001037@customer-181.example.com,requester,true,false,false,2025-05-01T00:00:00Z,U001037,looker_001037,notion_001037,drive_001037
user_001038,acct_0182,user-001038@customer-182.example.com,approver,true,false,false,2025-06-02T00:00:00Z,U001038,looker_001038,notion_001038,drive_001038
user_001039,acct_0183,user-001039@customer-183.example.com,admin,true,false,false,2025-07-03T00:00:00Z,U001039,looker_001039,notion_001039,drive_001039
user_001040,acct_0184,user-001040@customer-184.example.com,finance,false,false,false,2025-08-04T00:00:00Z,U001040,looker_001040,notion_001040,drive_001040
user_001041,acct_0185,user-001041@customer-185.example.com,requester,true,false,false,2025-09-05T00:00:00Z,U001041,looker_001041,notion_001041,drive_001041
user_001042,acct_0186,user-001042@customer-186.example.com,approver,true,false,false,2025-10-06T00:00:00Z,U001042,looker_001042,notion_001042,drive_001042
user_001043,acct_0187,user-001043@customer-187.example.com,admin,true,false,false,2025-11-07T00:00:00Z,U001043,looker_001043,notion_001043,drive_001043
user_001044,acct_0188,user-001044@customer-188.example.com,finance,true,false,false,2025-12-08T00:00:00Z,U001044,looker_001044,notion_001044,drive_001044
user_001045,acct_0189,user-001045@customer-189.example.com,requester,false,false,false,2025-01-09T00:00:00Z,U001045,looker_001045,notion_001045,drive_001045
user_001046,acct_0190,user-001046@customer-190.example.com,approver,true,false,false,2025-02-10T00:00:00Z,U001046,looker_001046,notion_001046,drive_001046
user_001047,acct_0001,user-001047@customer-001.example.com,admin,true,false,false,2025-03-11T00:00:00Z,U001047,looker_001047,notion_001047,drive_001047
user_001048,acct_0002,user-001048@customer-002.example.com,finance,true,false,false,2025-04-12T00:00:00Z,U001048,looker_001048,notion_001048,drive_001048
user_001049,acct_0003,user-001049@customer-003.example.com,requester,true,false,false,2025-05-13T00:00:00Z,U001049,looker_001049,notion_001049,drive_001049
user_001050,acct_0004,user-001050@customer-004.example.com,approver,false,false,false,2025-06-14T00:00:00Z,U001050,looker_001050,notion_001050,drive_001050
user_001051,acct_0005,user-001051@customer-005.example.com,admin,true,false,false,2025-07-15T00:00:00Z,U001051,looker_001051,notion_001051,drive_001051
user_001052,acct_0006,user-001052@customer-006.example.com,finance,true,false,false,2025-08-16T00:00:00Z,U001052,looker_001052,notion_001052,drive_001052
user_001053,acct_0007,user-001053@customer-007.example.com,requester,true,false,false,2025-09-17T00:00:00Z,U001053,looker_001053,notion_001053,drive_001053
user_001054,acct_0008,user-001054@customer-008.example.com,approver,true,false,false,2025-10-18T00:00:00Z,U001054,looker_001054,notion_001054,drive_001054
user_001055,acct_0009,user-001055@customer-009.example.com,admin,false,false,false,2025-11-19T00:00:00Z,U001055,looker_001055,notion_001055,drive_001055
user_001056,acct_0010,user-001056@customer-010.example.com,finance,true,false,false,2025-12-20T00:00:00Z,U001056,looker_001056,notion_001056,drive_001056
user_001057,acct_0011,user-001057@customer-011.example.com,requester,true,false,false,2025-01-21T00:00:00Z,U001057,looker_001057,notion_001057,drive_001057
user_001058,acct_0012,user-001058@customer-012.example.com,approver,true,false,false,2025-02-22T00:00:00Z,U001058,looker_001058,notion_001058,drive_001058
user_001059,acct_0013,user-001059@customer-013.example.com,admin,true,false,false,2025-03-23T00:00:00Z,U001059,looker_001059,notion_001059,drive_001059
user_001060,acct_0014,user-001060@customer-014.example.com,finance,false,false,false,2025-04-24T00:00:00Z,U001060,looker_001060,notion_001060,drive_001060
user_001061,acct_0015,user-001061@customer-015.example.com,requester,true,false,false,2025-05-25T00:00:00Z,U001061,looker_001061,notion_001061,drive_001061
user_001062,acct_0016,user-001062@customer-016.example.com,approver,true,false,false,2025-06-26T00:00:00Z,U001062,looker_001062,notion_001062,drive_001062
user_001063,acct_0017,user-001063@customer-017.example.com,admin,true,false,false,2025-07-27T00:00:00Z,U001063,looker_001063,notion_001063,drive_001063
user_001064,acct_0018,user-001064@customer-018.example.com,finance,true,false,false,2025-08-28T00:00:00Z,U001064,looker_001064,notion_001064,drive_001064
user_001065,acct_0019,user-001065@customer-019.example.com,requester,false,false,false,2025-09-01T00:00:00Z,U001065,looker_001065,notion_001065,drive_001065
user_001066,acct_0020,user-001066@customer-020.example.com,approver,true,false,false,2025-10-02T00:00:00Z,U001066,looker_001066,notion_001066,drive_001066
user_001067,acct_0021,user-001067@customer-021.example.com,admin,true,false,false,2025-11-03T00:00:00Z,U001067,looker_001067,notion_001067,drive_001067
user_001068,acct_0022,user-001068@customer-022.example.com,finance,true,false,false,2025-12-04T00:00:00Z,U001068,looker_001068,notion_001068,drive_001068
user_001069,acct_0023,user-001069@customer-023.example.com,requester,true,false,false,2025-01-05T00:00:00Z,U001069,looker_001069,notion_001069,drive_001069
user_001070,acct_0024,user-001070@customer-024.example.com,approver,false,false,false,2025-02-06T00:00:00Z,U001070,looker_001070,notion_001070,drive_001070
user_001071,acct_0025,user-001071@customer-025.example.com,admin,true,false,false,2025-03-07T00:00:00Z,U001071,looker_001071,notion_001071,drive_001071
user_001072,acct_0026,user-001072@customer-026.example.com,finance,true,false,false,2025-04-08T00:00:00Z,U001072,looker_001072,notion_001072,drive_001072
user_001073,acct_0027,user-001073@customer-027.example.com,requester,true,false,false,2025-05-09T00:00:00Z,U001073,looker_001073,notion_001073,drive_001073
user_001074,acct_0028,user-001074@customer-028.example.com,approver,true,false,false,2025-06-10T00:00:00Z,U001074,looker_001074,notion_001074,drive_001074
user_001075,acct_0029,user-001075@customer-029.example.com,admin,false,false,false,2025-07-11T00:00:00Z,U001075,looker_001075,notion_001075,drive_001075
user_001076,acct_0030,user-001076@customer-030.example.com,finance,true,false,false,2025-08-12T00:00:00Z,U001076,looker_001076,notion_001076,drive_001076
user_001077,acct_0031,user-001077@customer-031.example.com,requester,true,false,false,2025-09-13T00:00:00Z,U001077,looker_001077,notion_001077,drive_001077
user_001078,acct_0032,user-001078@customer-032.example.com,approver,true,false,false,2025-10-14T00:00:00Z,U001078,looker_001078,notion_001078,drive_001078
user_001079,acct_0033,user-001079@customer-033.example.com,admin,true,false,false,2025-11-15T00:00:00Z,U001079,looker_001079,notion_001079,drive_001079
user_001080,acct_0034,user-001080@customer-034.example.com,finance,false,false,false,2025-12-16T00:00:00Z,U001080,looker_001080,notion_001080,drive_001080
user_001081,acct_0035,user-001081@customer-035.example.com,requester,true,false,false,2025-01-17T00:00:00Z,U001081,looker_001081,notion_001081,drive_001081
user_001082,acct_0036,user-001082@customer-036.example.com,approver,true,false,false,2025-02-18T00:00:00Z,U001082,looker_001082,notion_001082,drive_001082
user_001083,acct_0037,user-001083@customer-037.example.com,admin,true,false,false,2025-03-19T00:00:00Z,U001083,looker_001083,notion_001083,drive_001083
user_001084,acct_0038,user-001084@customer-038.example.com,finance,true,false,false,2025-04-20T00:00:00Z,U001084,looker_001084,notion_001084,drive_001084
user_001085,acct_0039,user-001085@customer-039.example.com,requester,false,false,false,2025-05-21T00:00:00Z,U001085,looker_001085,notion_001085,drive_001085
user_001086,acct_0040,user-001086@customer-040.example.com,approver,true,false,false,2025-06-22T00:00:00Z,U001086,looker_001086,notion_001086,drive_001086
user_001087,acct_0041,user-001087@customer-041.example.com,admin,true,false,false,2025-07-23T00:00:00Z,U001087,looker_001087,notion_001087,drive_001087
user_001088,acct_0042,user-001088@customer-042.example.com,finance,true,false,false,2025-08-24T00:00:00Z,U001088,looker_001088,notion_001088,drive_001088
user_001089,acct_0043,user-001089@customer-043.example.com,requester,true,false,false,2025-09-25T00:00:00Z,U001089,looker_001089,notion_001089,drive_001089
user_001090,acct_0044,user-001090@customer-044.example.com,approver,false,false,false,2025-10-26T00:00:00Z,U001090,looker_001090,notion_001090,drive_001090
user_001091,acct_0045,user-001091@customer-045.example.com,admin,true,false,false,2025-11-27T00:00:00Z,U001091,looker_001091,notion_001091,drive_001091
user_001092,acct_0046,user-001092@customer-046.example.com,finance,true,false,false,2025-12-28T00:00:00Z,U001092,looker_001092,notion_001092,drive_001092
user_001093,acct_0047,user-001093@customer-047.example.com,requester,true,false,false,2025-01-01T00:00:00Z,U001093,looker_001093,notion_001093,drive_001093
user_001094,acct_0048,user-001094@customer-048.example.com,approver,true,false,false,2025-02-02T00:00:00Z,U001094,looker_001094,notion_001094,drive_001094
user_001095,acct_0049,user-001095@customer-049.example.com,admin,false,false,false,2025-03-03T00:00:00Z,U001095,looker_001095,notion_001095,drive_001095
user_001096,acct_0050,user-001096@customer-050.example.com,finance,true,false,false,2025-04-04T00:00:00Z,U001096,looker_001096,notion_001096,drive_001096
user_001097,acct_0051,user-001097@customer-051.example.com,requester,true,false,false,2025-05-05T00:00:00Z,U001097,looker_001097,notion_001097,drive_001097
user_001098,acct_0052,user-001098@customer-052.example.com,approver,true,false,false,2025-06-06T00:00:00Z,U001098,looker_001098,notion_001098,drive_001098
user_001099,acct_0053,user-001099@customer-053.example.com,admin,true,false,false,2025-07-07T00:00:00Z,U001099,looker_001099,notion_001099,drive_001099
user_001100,acct_0054,user-001100@customer-054.example.com,finance,false,false,false,2025-08-08T00:00:00Z,U001100,looker_001100,notion_001100,drive_001100
user_001101,acct_0055,user-001101@customer-055.example.com,requester,true,false,false,2025-09-09T00:00:00Z,U001101,looker_001101,notion_001101,drive_001101
user_001102,acct_0056,user-001102@customer-056.example.com,approver,true,false,false,2025-10-10T00:00:00Z,U001102,looker_001102,notion_001102,drive_001102
user_001103,acct_0057,user-001103@customer-057.example.com,admin,true,false,false,2025-11-11T00:00:00Z,U001103,looker_001103,notion_001103,drive_001103
user_001104,acct_0058,user-001104@customer-058.example.com,finance,true,false,false,2025-12-12T00:00:00Z,U001104,looker_001104,notion_001104,drive_001104
user_001105,acct_0059,user-001105@customer-059.example.com,requester,false,false,false,2025-01-13T00:00:00Z,U001105,looker_001105,notion_001105,drive_001105
user_001106,acct_0060,user-001106@customer-060.example.com,approver,true,false,false,2025-02-14T00:00:00Z,U001106,looker_001106,notion_001106,drive_001106
user_001107,acct_0061,user-001107@customer-061.example.com,admin,true,false,false,2025-03-15T00:00:00Z,U001107,looker_001107,notion_001107,drive_001107
user_001108,acct_0062,user-001108@customer-062.example.com,finance,true,false,false,2025-04-16T00:00:00Z,U001108,looker_001108,notion_001108,drive_001108
user_001109,acct_0063,user-001109@customer-063.example.com,requester,true,false,false,2025-05-17T00:00:00Z,U001109,looker_001109,notion_001109,drive_001109
user_001110,acct_0064,user-001110@customer-064.example.com,approver,false,false,false,2025-06-18T00:00:00Z,U001110,looker_001110,notion_001110,drive_001110
user_001111,acct_0065,user-001111@customer-065.example.com,admin,true,false,false,2025-07-19T00:00:00Z,U001111,looker_001111,notion_001111,drive_001111
user_001112,acct_0066,user-001112@customer-066.example.com,finance,true,false,false,2025-08-20T00:00:00Z,U001112,looker_001112,notion_001112,drive_001112
user_001113,acct_0067,user-001113@customer-067.example.com,requester,true,false,false,2025-09-21T00:00:00Z,U001113,looker_001113,notion_001113,drive_001113
user_001114,acct_0068,user-001114@customer-068.example.com,approver,true,false,false,2025-10-22T00:00:00Z,U001114,looker_001114,notion_001114,drive_001114
user_001115,acct_0069,user-001115@customer-069.example.com,admin,false,false,false,2025-11-23T00:00:00Z,U001115,looker_001115,notion_001115,drive_001115
user_001116,acct_0070,user-001116@customer-070.example.com,finance,true,false,false,2025-12-24T00:00:00Z,U001116,looker_001116,notion_001116,drive_001116
user_001117,acct_0071,user-001117@customer-071.example.com,requester,true,false,false,2025-01-25T00:00:00Z,U001117,looker_001117,notion_001117,drive_001117
user_001118,acct_0072,user-001118@customer-072.example.com,approver,true,false,false,2025-02-26T00:00:00Z,U001118,looker_001118,notion_001118,drive_001118
user_001119,acct_0073,user-001119@customer-073.example.com,admin,true,false,false,2025-03-27T00:00:00Z,U001119,looker_001119,notion_001119,drive_001119
user_001120,acct_0074,user-001120@customer-074.example.com,finance,false,false,false,2025-04-28T00:00:00Z,U001120,looker_001120,notion_001120,drive_001120
user_001121,acct_0075,user-001121@customer-075.example.com,requester,true,false,false,2025-05-01T00:00:00Z,U001121,looker_001121,notion_001121,drive_001121
user_001122,acct_0076,user-001122@customer-076.example.com,approver,true,false,false,2025-06-02T00:00:00Z,U001122,looker_001122,notion_001122,drive_001122
user_001123,acct_0077,user-001123@customer-077.example.com,admin,true,false,false,2025-07-03T00:00:00Z,U001123,looker_001123,notion_001123,drive_001123
user_001124,acct_0078,user-001124@customer-078.example.com,finance,true,false,false,2025-08-04T00:00:00Z,U001124,looker_001124,notion_001124,drive_001124
user_001125,acct_0079,user-001125@customer-079.example.com,requester,false,false,false,2025-09-05T00:00:00Z,U001125,looker_001125,notion_001125,drive_001125
user_001126,acct_0080,user-001126@customer-080.example.com,approver,true,false,false,2025-10-06T00:00:00Z,U001126,looker_001126,notion_001126,drive_001126
user_001127,acct_0081,user-001127@customer-081.example.com,admin,true,false,false,2025-11-07T00:00:00Z,U001127,looker_001127,notion_001127,drive_001127
user_001128,acct_0082,user-001128@customer-082.example.com,finance,true,false,false,2025-12-08T00:00:00Z,U001128,looker_001128,notion_001128,drive_001128
user_001129,acct_0083,user-001129@customer-083.example.com,requester,true,false,false,2025-01-09T00:00:00Z,U001129,looker_001129,notion_001129,drive_001129
user_001130,acct_0084,user-001130@customer-084.example.com,approver,false,false,false,2025-02-10T00:00:00Z,U001130,looker_001130,notion_001130,drive_001130
user_001131,acct_0085,user-001131@customer-085.example.com,admin,true,false,false,2025-03-11T00:00:00Z,U001131,looker_001131,notion_001131,drive_001131
user_001132,acct_0086,user-001132@customer-086.example.com,finance,true,false,false,2025-04-12T00:00:00Z,U001132,looker_001132,notion_001132,drive_001132
user_001133,acct_0087,user-001133@customer-087.example.com,requester,true,false,false,2025-05-13T00:00:00Z,U001133,looker_001133,notion_001133,drive_001133
user_001134,acct_0088,user-001134@customer-088.example.com,approver,true,false,false,2025-06-14T00:00:00Z,U001134,looker_001134,notion_001134,drive_001134
user_001135,acct_0089,user-001135@customer-089.example.com,admin,false,false,false,2025-07-15T00:00:00Z,U001135,looker_001135,notion_001135,drive_001135
user_001136,acct_0090,user-001136@customer-090.example.com,finance,true,false,false,2025-08-16T00:00:00Z,U001136,looker_001136,notion_001136,drive_001136
user_001137,acct_0091,user-001137@customer-091.example.com,requester,true,false,false,2025-09-17T00:00:00Z,U001137,looker_001137,notion_001137,drive_001137
user_001138,acct_0092,user-001138@customer-092.example.com,approver,true,false,false,2025-10-18T00:00:00Z,U001138,looker_001138,notion_001138,drive_001138
user_001139,acct_0093,user-001139@customer-093.example.com,admin,true,false,false,2025-11-19T00:00:00Z,U001139,looker_001139,notion_001139,drive_001139
user_001140,acct_0094,user-001140@customer-094.example.com,finance,false,false,false,2025-12-20T00:00:00Z,U001140,looker_001140,notion_001140,drive_001140
user_001141,acct_0095,user-001141@customer-095.example.com,requester,true,false,false,2025-01-21T00:00:00Z,U001141,looker_001141,notion_001141,drive_001141
user_001142,acct_0096,user-001142@customer-096.example.com,approver,true,false,false,2025-02-22T00:00:00Z,U001142,looker_001142,notion_001142,drive_001142
user_001143,acct_0097,user-001143@customer-097.example.com,admin,true,false,false,2025-03-23T00:00:00Z,U001143,looker_001143,notion_001143,drive_001143
user_001144,acct_0098,user-001144@customer-098.example.com,finance,true,false,false,2025-04-24T00:00:00Z,U001144,looker_001144,notion_001144,drive_001144
user_001145,acct_0099,user-001145@customer-099.example.com,requester,false,false,false,2025-05-25T00:00:00Z,U001145,looker_001145,notion_001145,drive_001145
user_001146,acct_0100,user-001146@customer-100.example.com,approver,true,false,false,2025-06-26T00:00:00Z,U001146,looker_001146,notion_001146,drive_001146
user_001147,acct_0101,user-001147@customer-101.example.com,admin,true,false,false,2025-07-27T00:00:00Z,U001147,looker_001147,notion_001147,drive_001147
user_001148,acct_0102,user-001148@customer-102.example.com,finance,true,false,false,2025-08-28T00:00:00Z,U001148,looker_001148,notion_001148,drive_001148
user_001149,acct_0103,user-001149@customer-103.example.com,requester,true,false,false,2025-09-01T00:00:00Z,U001149,looker_001149,notion_001149,drive_001149
user_001150,acct_0104,user-001150@customer-104.example.com,approver,false,false,false,2025-10-02T00:00:00Z,U001150,looker_001150,notion_001150,drive_001150
user_001151,acct_0105,user-001151@customer-105.example.com,admin,true,false,false,2025-11-03T00:00:00Z,U001151,looker_001151,notion_001151,drive_001151
user_001152,acct_0106,user-001152@customer-106.example.com,finance,true,false,false,2025-12-04T00:00:00Z,U001152,looker_001152,notion_001152,drive_001152
user_001153,acct_0107,user-001153@customer-107.example.com,requester,true,false,false,2025-01-05T00:00:00Z,U001153,looker_001153,notion_001153,drive_001153
user_001154,acct_0108,user-001154@customer-108.example.com,approver,true,false,false,2025-02-06T00:00:00Z,U001154,looker_001154,notion_001154,drive_001154
user_001155,acct_0109,user-001155@customer-109.example.com,admin,false,false,false,2025-03-07T00:00:00Z,U001155,looker_001155,notion_001155,drive_001155
user_001156,acct_0110,user-001156@customer-110.example.com,finance,true,false,false,2025-04-08T00:00:00Z,U001156,looker_001156,notion_001156,drive_001156
user_001157,acct_0111,user-001157@customer-111.example.com,requester,true,false,false,2025-05-09T00:00:00Z,U001157,looker_001157,notion_001157,drive_001157
user_001158,acct_0112,user-001158@customer-112.example.com,approver,true,false,false,2025-06-10T00:00:00Z,U001158,looker_001158,notion_001158,drive_001158
